Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
7/31/2015,288.29,289,281.8,284.33,7902.767537,2245587.528,284.1520413
7/30/2015,289.85,290.08,284.53,288.01,8108.621192,2333060.218,287.7258861
7/29/2015,294.01,294.57,287.27,289.85,10236.16252,2975568.874,290.6918357
7/28/2015,294.03,297,292.19,294.01,8799.043077,2592630.368,294.6491278
7/27/2015,292.85,297.44,286.43,294.29,14650.73287,4276819.043,291.9184371
7/26/2015,288.97,294,287.41,293.19,5298.466507,1545190.052,291.6296725
7/25/2015,289,292,286.5,288.78,7545.885437,2181492.666,289.0969766
7/24/2015,276.61,290.53,275.9,289.01,15854.09656,4513273.28,284.6755262
7/23/2015,277.5,278.55,275.79,276.61,6439.612933,1784595.612,277.1277762
7/22/2015,276.49,277.97,275,277.68,8318.463057,2300120.883,276.5079158
7/21/2015,278.95,281.07,276.28,276.76,9000.554914,2511729.885,279.063892
7/20/2015,275.08,279.35,274.62,278.96,8818.528635,2446038.233,277.3748699
7/19/2015,276.74,278.1,275.01,275.47,5289.04082,1460235.909,276.0870938
7/18/2015,279.15,283,276.73,276.79,9362.077818,2609994.794,278.7837108
7/17/2015,277.74,280.73,272.31,279.43,11477.05542,3175870.233,276.7147248
7/16/2015,285.67,292.4,274.92,277.89,21103.34159,5937851.73,281.3702136
7/15/2015,287.49,293.7,284.29,285.67,9798.375076,2842900.807,290.1400268
7/14/2015,292.54,297.13,286.02,287.55,10361.07958,3016087.553,291.0978078
7/13/2015,310.55,310.73,281,292.68,29775.97907,8680289.613,291.5198722
7/12/2015,291.65,317.99,291.65,310.55,22497.46771,6901059.795,306.7482921
7/11/2015,284.63,298.05,283.88,291.64,11693.22435,3420769.32,292.5428622
7/10/2015,268.98,294.71,268.63,285.23,29151.31335,8292731.399,284.4719652
7/9/2015,270.41,271.98,265.92,268.92,13906.64445,3744064.732,269.2284789
7/8/2015,265.67,273.24,263.01,270.63,16042.26829,4305219.361,268.367246
7/7/2015,268.53,271.69,264.01,265.51,13755.62998,3670683.413,266.8495314
7/6/2015,271.39,278.54,267.13,268.51,20027.86147,5473288.274,273.2837094
7/5/2015,260.16,274.74,258.75,271.5,21362.61365,5689203.057,266.3158708
7/4/2015,256.06,261.28,254.05,260.2,7909.856729,2037201.252,257.5522316
7/3/2015,254.49,256.44,252.4,255.92,9153.852565,2331332.003,254.6831497
7/2/2015,257.62,260.77,253.19,254.54,9826.994781,2515778.507,256.0069037
7/1/2015,262.58,265.25,253.81,257.62,13395.15344,3453025.861,257.7817325
6/30/2015,256.04,268,255,262.5,19902.44384,5222157.274,262.3877407
6/29/2015,248.63,256.94,248.3,256.04,15393.10433,3906641.808,253.79168
6/28/2015,251.28,251.28,247.04,248.62,6104.312203,1521893.448,249.3144842
6/27/2015,242.98,252,242.36,251.21,7101.102704,1756891.089,247.4110236
6/26/2015,242.08,243.44,240,242.98,5271.851066,1274423.227,241.7411288
6/25/2015,240.19,242.9,239.18,241.98,5002.931302,1207599.941,241.3784775
6/24/2015,243.85,243.99,238.2,240.19,6723.313324,1621933.957,241.2402752
6/23/2015,245.99,247.25,242.14,243.74,4953.903396,1210524.766,244.3577658
6/22/2015,243.6,247.99,242.64,246,5149.763859,1263921.544,245.4329129
6/21/2015,244.65,245,241.06,243.64,1946.29303,473260.9141,243.1601546
6/20/2015,243.75,245.56,239.93,244.76,4434.68706,1075370.587,242.490749
6/19/2015,248.45,249.93,242.14,243.7,6783.074993,1670444.753,246.2665907
6/18/2015,247.76,251.58,240,248.4,11145.12981,2746848.959,246.4618185
6/17/2015,250.02,257.39,243.2,247.76,16951.14131,4243214.101,250.32026
6/16/2015,236,252.05,234.35,250.09,17954.59381,4361600.094,242.9239079
6/15/2015,232.08,237.09,231.55,235.92,10505.58466,2463163.915,234.4623356
6/14/2015,231.64,234,230.94,232.09,3586.281138,832952.9137,232.260908
6/13/2015,229.3,232.04,228.06,231.64,4009.804638,924578.6049,230.5794642
6/12/2015,229.14,230.7,228.29,229.4,5887.148287,1352496.72,229.7371587
6/11/2015,227.88,229.57,227.25,229.03,4727.31486,1081972.659,228.8767919
6/10/2015,228.7,229.75,226.83,227.8,6284.740683,1434862.914,228.3090085
6/9/2015,228.05,230.79,226.67,228.7,9129.707887,2092426.028,229.188716
6/8/2015,222.65,229.4,222.31,228.17,8986.866923,2030845.806,225.97929
6/7/2015,224.95,225.48,221.86,222.7,3324.382634,744455.8414,223.9380731
6/6/2015,224.4,225.26,223.07,224.99,2772.331163,622174.4193,224.4228351
6/5/2015,222.99,225.9,219.03,224.4,8396.712862,1874523.312,223.2448986
6/4/2015,224.8,225.98,222,222.99,4822.40911,1082749.639,224.5246337
6/3/2015,225.17,226.99,222.57,224.27,5815.573161,1308939.394,225.0748736
6/2/2015,223.5,226.38,221.34,225.18,7744.878616,1732996.269,223.7602879
6/1/2015,228.91,231.2,220.65,223.51,12184.96254,2745533.834,225.3214833
5/31/2015,232.11,232.51,228,228.91,4372.20831,1009782.369,230.954771
5/30/2015,236.03,236.03,231,232.11,4245.944468,989461.1582,233.0367638
5/29/2015,236.46,236.52,234,236.03,6165.891413,1451969.308,235.4840868
5/28/2015,235.32,236.8,234.87,236.46,5005.980784,1181332.159,235.9841577
5/27/2015,235.71,237.35,234,235.17,8572.873489,2020077.912,235.6360343
5/26/2015,235.72,237.96,234,235.71,8590.075767,2027436.077,236.0207444
5/25/2015,239.69,240.1,233.1,235.59,5625.087057,1329127.794,236.2857286
5/24/2015,237.87,241.64,237.66,239.22,2921.547971,700689.7845,239.8351119
5/23/2015,238.8,240.67,237.4,237.76,3216.279819,769659.6978,239.3012241
5/22/2015,235,240.9,232.92,238.99,10451.79948,2474671.244,236.7698737
5/21/2015,234.4,236.52,233.75,235,4609.281227,1084562.78,235.299763
5/20/2015,231.4,234.86,231,234.43,7823.356629,1827504.317,233.5959364
5/19/2015,233.03,234.24,230.86,231.4,5568.276798,1295513.422,232.6596664
5/18/2015,235.69,236.94,231.44,232.87,7443.21982,1749933.807,235.1044104
5/17/2015,235.43,237,234.15,235.97,2645.161408,624187.821,235.973434
5/16/2015,237.39,237.4,234,235.66,3116.789473,735534.1492,235.990963
5/15/2015,237.12,239.28,235.12,237.37,4536.928961,1076186.77,237.2059996
5/14/2015,235.97,239.7,232.22,237.13,7530.500808,1782947.512,236.7634713
5/13/2015,241.03,244.14,235.06,235.97,9332.466305,2246344.495,240.7021275
5/12/2015,241.3,242,237.54,241.03,8418.715682,2022709.593,240.2634404
5/11/2015,239.13,244.51,237.99,241.3,9690.639486,2333507.175,240.8001224
5/10/2015,241.83,244.99,238.02,239.13,3520.242209,847791.5659,240.8333051
5/9/2015,243.22,247.01,238.62,241.96,5499.606159,1331707.236,242.1459279
5/8/2015,236.92,246.57,235.29,243.2,9486.754968,2289574.772,241.3443564
5/7/2015,228.34,240,227.35,236.87,11062.64912,2580889.826,233.2976305
5/6/2015,235.18,235.94,227.01,228.49,8623.827212,2008359.396,232.88493
5/5/2015,238.22,238.78,229.66,235.12,8621.547319,2014039.53,233.6053443
5/4/2015,239.73,242.2,236.07,238.34,7504.688754,1790508.831,238.585355
5/3/2015,233.83,242.25,232.31,239,4407.814167,1053978.387,239.1158853
5/2/2015,231.05,234.9,229.87,233.83,4350.059068,1011094.685,232.4324036
5/1/2015,236.47,239.23,230.51,231,6687.123359,1569832.927,234.7545937
4/30/2015,225.5,240,224.6,236.2,12490.20236,2913475.41,233.2608653
4/29/2015,225.18,226.99,221.81,225.48,8668.36065,1948799.376,224.8175238
4/28/2015,227.17,227.56,221.45,225.16,9345.783207,2100833.727,224.7894778
4/27/2015,219.52,229.93,217.52,227.23,13816.49148,3078036.485,222.7798924
4/26/2015,226.12,227.26,214.98,219.52,11238.35629,2465554.22,219.3874404
4/25/2015,231.04,232.29,225.7,226.12,5286.098594,1206594.835,228.2581026
4/24/2015,235.61,236,228,230.24,8543.667107,1975149.014,231.1828152
4/23/2015,233.25,236.22,232.01,235.98,8352.857322,1958492.836,234.469806
4/22/2015,235.71,238.64,229.1,233.45,10710.50024,2519188.928,235.2074013
4/21/2015,224.3,236,223.91,235.74,9923.67825,2272979.667,229.0460865
4/20/2015,222.54,226.51,221.43,224.3,5966.861239,1338160.678,224.2654261
4/19/2015,223.35,227.35,221.91,222.54,5901.495676,1326434.667,224.7624569
4/18/2015,222.6,224.72,220.32,223.4,4620.315579,1028922.572,222.6953017
4/17/2015,227.36,228.29,220,222.6,7928.3954,1772380.477,223.5484467
4/16/2015,222.83,229.67,222.44,227.5,10834.87329,2456157.825,226.6900369
4/15/2015,215.78,222.88,214.05,222.88,9949.324421,2188510.276,219.9657166
4/14/2015,222.97,224.79,210,215.8,18582.18958,4046514.405,217.7630568
4/13/2015,236.42,236.9,219.64,223.15,13924.22671,3188473.5,228.987474
4/12/2015,236.09,237.5,233.42,236.5,3173.327651,749346.7312,236.1390986
4/11/2015,235.99,239.42,233,236.15,4108.504001,970132.1003,236.1278218
4/10/2015,243.75,243.94,231,235.99,11549.63066,2728444.288,236.236497
4/9/2015,244.84,246.3,238.47,243.43,7943.710541,1932557.639,243.2814778
4/8/2015,253.71,254.96,243.06,244.58,11663.65616,2878711.718,246.8104066
4/7/2015,255.54,256.62,251.5,253.72,6010.267582,1528033.961,254.2372598
4/6/2015,260.57,262.98,254,255.58,5960.677633,1535495.473,257.6041799
4/5/2015,253.6,261,251.65,260.54,5759.36016,1479483.359,256.8832852
4/4/2015,254.19,255.85,250.76,253.7,2769.281658,700284.5076,252.8758697
4/3/2015,253.22,256.67,251.23,254.19,5048.577376,1283171.174,254.164902
4/2/2015,246.68,256.96,244.52,253.28,9806.822203,2453663.529,250.1996547
4/1/2015,243.93,246.83,239.32,246.69,6226.016464,1513600.949,243.1090502
3/31/2015,247.95,248.59,238.55,244.24,8114.089557,1977179.964,243.6724355
3/30/2015,242.41,248.86,236.52,247.95,7951.747138,1947589.08,244.9259321
3/29/2015,252.91,252.96,239.96,242,6690.228389,1632793.767,244.0565063
3/28/2015,247.93,253.83,247.25,252.87,5685.639559,1428455.712,251.2392312
3/27/2015,249.23,250.52,245.12,247.94,6089.846381,1509888.945,247.9354734
3/26/2015,246.99,253.75,244.91,249.23,8385.937233,2101550.475,250.6041265
3/25/2015,245.29,250,236.4,246.94,12881.63277,3137193.375,243.5400412
3/24/2015,265.98,266.52,241.84,245,19052.72971,4762656.863,249.9724153
3/23/2015,268.28,270.07,259.5,265.94,8658.472904,2302945.493,265.9759427
3/22/2015,260,272,259.24,267.74,5976.838525,1583898.508,265.0060732
3/21/2015,261.92,262.49,256.25,260,4623.894872,1199545.591,259.4231973
3/20/2015,261.97,265.27,257,261.96,5678.380042,1481038.511,260.8206037
3/19/2015,256.59,265.95,249,261.81,15017.74172,3882043.193,258.497134
3/18/2015,282.8,284,249.02,256.45,21654.68207,5786009.625,267.1943927
3/17/2015,289.27,292.99,281.9,282.8,6447.419553,1857832.072,288.1512607
3/16/2015,286.79,294.26,285.78,289.27,6499.918273,1890019.154,290.7758335
3/15/2015,282.36,287.75,281.42,286.75,2430.045679,693038.7301,285.1957623
3/14/2015,283.25,287.69,280.46,282.01,5375.799727,1526532.935,283.9638775
3/13/2015,295.66,295.66,282.99,283.25,9610.549402,2778237.518,289.0820703
3/12/2015,296.29,297.95,289,295.31,7880.673966,2320925.646,294.5085226
3/11/2015,290,296.79,285.83,296.54,6737.503003,1968122.22,292.114485
3/10/2015,287.12,296.8,283.96,290,13129.0609,3822987.803,291.1851679
3/9/2015,275,289,274.17,287.12,11996.31879,3393640.02,282.8901166
3/8/2015,276.71,277.57,271.12,275,4430.690795,1216001.246,274.4495842
3/7/2015,272.61,279.48,270,276.71,5716.654776,1571766.976,274.9452324
3/6/2015,273.46,276.46,269,272.68,6853.279915,1868631.263,272.6623289
3/5/2015,270.72,280.5,262.2,273.09,11428.33846,3088968.381,270.2902432
3/4/2015,281.03,283.88,264.94,270.78,14313.16689,3941761.015,275.3940512
3/3/2015,275.95,284.95,265.89,281,20977.32088,5763892.947,274.7678305
3/2/2015,257.95,277,255.61,274.93,18015.25979,4790016.835,265.8866366
3/1/2015,253.45,260.25,245,258.34,9678.17856,2449261.444,253.0704955
2/28/2015,252.29,254.56,245.2,253.47,5626.628324,1412930.803,251.1150055
2/27/2015,236.83,256.15,236.16,252.78,22012.00337,5507409.534,250.2002858
2/26/2015,237.99,238.55,234.01,236.84,5492.008014,1298613.313,236.4551015
2/25/2015,239.53,240.98,236,237.97,3810.535041,907834.2313,238.2432445
2/24/2015,239.63,240.97,236.07,239.55,5144.113557,1229421.649,238.9958221
2/23/2015,236.46,241,232.05,239.65,6327.726475,1496364.769,236.4774734
2/22/2015,245.84,247.42,232.48,236.5,7751.749716,1843120.118,237.7682698
2/21/2015,245,247.8,244,245.41,2982.212005,732440.4256,245.6030706
2/20/2015,240.61,249.32,239.41,245.48,9342.689255,2290057.563,245.1175995
2/19/2015,237.37,245.01,235.59,240.59,8704.339728,2090012.918,240.1115975
2/18/2015,244.6,247,232.01,237.37,12821.91162,3064757.581,239.0250122
2/17/2015,234.69,248.78,232.01,244.7,13121.54113,3166380.863,241.3116594
2/16/2015,235.61,241.23,229.2,234.7,12394.82941,2925051.288,235.9896367
2/15/2015,256.81,267.92,227.75,235.63,29173.27099,7227263.012,247.7357789
2/14/2015,237,259.31,236.9,256.99,19824.75305,4942602.43,249.3147035
2/13/2015,223.02,242.35,221.37,237,21412.45902,5014286.354,234.1761097
2/12/2015,219.57,223.09,218.01,223,6964.606367,1540080.484,221.1295805
2/11/2015,220.42,223.43,217.99,219.55,10676.29308,2361490.245,221.1900917
2/10/2015,220.91,222,215,220.42,6882.646844,1504640.638,218.613663
2/9/2015,223.92,225.99,215,220.9,19473.95665,4275773.106,219.5636554
2/8/2015,228.78,232.89,217.28,223.88,13775.00949,3096894.553,224.8197763
2/7/2015,223.44,231.14,221.77,228.3,9663.67431,2194651.356,227.1031997
2/6/2015,216.46,225.86,210.59,223.37,10951.78709,2404228.184,219.5283896
2/5/2015,226.93,229,210.43,216.81,12982.78596,2852443.594,219.7096681
2/4/2015,227.94,231,220.02,227,14983.46398,3372160.117,225.0587795
2/3/2015,238.38,244.39,223.79,227.99,17499.53324,4116764.151,235.2499403
2/2/2015,226.93,241.98,221.79,238.47,15612.7949,3578794.012,229.221868
2/1/2015,218.04,233,208.48,226.93,18408.25262,4078716.736,221.570011
1/31/2015,228.96,234.8,215.75,216.9,19208.27905,4374363.511,227.7332341
1/30/2015,235.12,244.98,225.52,228.98,20614.83694,4831205.304,234.3557369
1/29/2015,236.07,242.18,220,235.79,26012.16941,6035005.431,232.0070016
1/28/2015,263.97,266.45,225.91,236.07,28092.33473,6890538.541,245.281804
1/27/2015,274.76,278.51,243.1,263.98,21159.82628,5464232.278,258.2361597
1/26/2015,254.67,309.9,254.67,274.8,55829.61359,15755918.68,282.2143603
1/25/2015,249.33,257,241.33,255.31,28760.92843,7179902.222,249.6408362
1/24/2015,233.42,249.99,230.03,249.19,13793.77648,3338886.074,242.0574292
1/23/2015,234.08,240,225.55,233.64,15268.26849,3544720.281,232.1625588
1/22/2015,227.75,239,226.01,234.08,25405.32961,5911624.896,232.6923124
1/21/2015,211.94,228.9,205,227.16,23160.65691,5023355.432,216.891751
1/20/2015,216.01,216.81,201.98,210.65,14129.24019,2974516.459,210.5220394
1/19/2015,211.8,220.94,207.7,216.34,13037.39911,2781606.657,213.3559488
1/18/2015,199.69,222,195.02,211.85,18205.18036,3818886.277,209.7692086
1/17/2015,208.02,212.84,192.17,199.69,19121.88948,3838117.352,200.7185198
1/16/2015,210.69,223.15,198.04,208.03,34723.34835,7316818.682,210.7175439
1/15/2015,172,233.9,168.5,210.98,83488.41619,17311108.42,207.3474287
1/14/2015,227.01,230.89,152.4,171.41,124188.8851,23576265.19,189.8419909
1/13/2015,267.1,268.15,216,227,60556.16272,14289366.81,235.968829
1/12/2015,266.34,272.43,263.54,267.42,10478.25021,2823903.111,269.5014008
1/11/2015,275.6,280.94,262.08,266.39,12758.94904,3480736.98,272.8074991
1/10/2015,293.89,295,271.03,275.59,29448.77785,8367179.256,284.1265366
1/9/2015,272.45,305,272.45,284.97,9914.249594,2898085.391,292.3151534
1/8/2015,272.45,305,272.45,290.97,9914.249594,2898085.391,292.3151534
1/7/2015,272.45,305,272.45,293.97,9914.249594,2898085.391,292.3151534
1/6/2015,272.45,305,272.45,296.97,9914.249594,2898085.391,292.3151534
1/5/2015,264.55,280,264.07,276.8,9528.271002,2596897.871,272.5466006
1/4/2015,280,289.39,255,264,41441.27855,11266762.63,271.8729495
1/3/2015,315.42,316.58,280,282,21752.71915,6475951.87,297.7076947
1/2/2015,313.82,317.01,311.96,315.42,3468.281375,1092445.681,314.9818491
1/1/2015,321,321,312.6,313.81,3087.436554,974509.5782,315.6371188
12/31/2014,311.1,321,310.69,321,6338.20112,2002286.389,315.9076765
12/30/2014,313.36,316.77,310,311.07,8885.659782,2777323.386,312.5624268
12/29/2014,317.64,320.14,310.26,313.01,6929.626204,2179989.773,314.5898074
12/28/2014,316.48,319.56,311.22,317.64,4121.075854,1299017.977,315.2133139
12/27/2014,329.31,329.31,311.63,316.47,8687.535557,2761873.309,317.9121732
12/26/2014,319.85,332,316.64,328.27,6406.264429,2086629.687,325.7170712
12/25/2014,323.03,323.72,316.63,319.86,3888.24815,1242750.871,319.6171704
12/24/2014,336.9,336.9,320.92,323.06,5884.875998,1936038.28,328.9853993
12/23/2014,332.52,338.99,327.49,336.92,7679.774009,2563296.101,333.7723347
12/22/2014,320.88,333.99,319.9,331.56,11812.76643,3877621.719,328.2568688
12/21/2014,331.77,332.31,318.78,320.01,6358.082485,2062985.825,324.4666658
12/20/2014,318.58,333,316.52,331.79,11378.88851,3695215.83,324.7431265
12/19/2014,312.65,320,307.11,318.33,15995.61891,5011565.29,313.3086201
12/18/2014,321.96,325.61,304.99,312.67,21603.61279,6776835.325,313.6899088
12/17/2014,329.05,335.99,315.23,322,22891.99364,7391844.78,322.9008751
12/16/2014,348.85,349.35,327.34,329.05,18183.37192,6139498.874,337.6435844
12/15/2014,357.3,357.3,346.21,349,8092.841381,2839870.562,350.9114325
12/14/2014,351.67,359.3,347.44,356.52,6538.893097,2314586.505,353.9722199
12/13/2014,353.33,354.41,347.03,351.67,3845.242827,1346557.258,350.1878343
12/12/2014,348.88,358.59,348,352.24,8079.630218,2860769.861,354.07188
12/11/2014,345.22,364.43,339.8,348.9,16159.74715,5712842.58,353.5230179
12/10/2014,352.02,353.74,345,345.21,6964.188478,2437132.716,349.9521478
12/9/2014,362.74,364.59,343.97,352.03,19034.12181,6685314.684,351.2279028
12/8/2014,376.03,377.26,359.01,361.3,12336.72927,4528582.666,367.081304
12/7/2014,375.05,377.5,373.16,377.26,2490.668347,936741.1143,376.1003008
12/6/2014,376,376.99,371.31,374.38,2386.128783,894008.2258,374.6688913
12/5/2014,369.89,377.89,365.61,376,8600.514631,3203112.918,372.4327038
12/4/2014,376.61,378.99,360,369.16,12332.87331,4546438.85,368.6439273
12/3/2014,379.52,383,374.01,375.33,8457.231147,3204081.613,378.8570464
12/2/2014,376.53,382.86,375.23,379.52,6550.778983,2487514.397,379.7280299
12/1/2014,376.09,382.31,373.03,376.53,6937.824967,2625160.477,378.383786
11/30/2014,375.48,381.99,373.32,377.01,3085.298787,1160359.587,376.0931006
11/29/2014,376,386.6,372.25,375.49,7252.091965,2748569.582,379.0036854
11/28/2014,369.98,381.34,358,376.86,13791.86724,5100953.842,369.8523015
11/27/2014,368.5,375.33,366.37,369.98,6218.389734,2307892.379,371.1398735
11/26/2014,377.05,379.22,363.38,368.5,13021.29405,4825575.612,370.5910944
11/25/2014,375.99,395.11,374.31,377.37,16156.69521,6195698.415,383.4756015
11/24/2014,367.17,389.99,366.67,375.99,19079.67673,7206180.915,377.688837
11/23/2014,354.29,373.5,353.01,367.17,7971.846831,2896321.795,363.3187964
11/22/2014,351.19,365.93,350.7,353.12,6705.697686,2407839.641,359.0736943
11/21/2014,356.47,358.49,342.05,351.2,15248.88656,5360658.512,351.544258
11/20/2014,379.04,381.8,351.8,356.47,16380.8947,5954791.015,363.520499
11/19/2014,374.87,386.39,371.7,379.03,8984.981223,3409337.033,379.4484316
11/18/2014,388.72,394.64,371,374.88,15205.25595,5772940.685,379.6674455
11/17/2014,389.86,415,375,387.69,24309.43919,9628351.643,396.0746099
11/16/2014,376.97,395,375,389.86,9680.492255,3730346.785,385.3468075
11/15/2014,399.97,407.22,369,376.99,14428.76907,5525789.757,382.9702818
11/14/2014,417.85,420.3,382.95,399.98,21657.71043,8618642.116,397.9479799
11/13/2014,426.64,453.92,381.55,420.93,49884.51198,20957839.48,420.1271828
11/12/2014,370.09,434.8,369.85,426.63,44040.4021,17871040.73,405.7874106
11/11/2014,366.43,371.52,360.28,370.65,7702.421819,2822907.46,366.4960875
11/10/2014,365.37,377.77,357.3,366.43,19273.0746,7115956.189,369.2174879
11/9/2014,346.19,366.35,343.4,364.77,10537.15948,3748470.546,355.7382379
11/8/2014,342.16,347.75,340.6,345.39,3771.032489,1296519.137,343.810121
11/7/2014,349.99,352.15,340.4,342.16,7243.125425,2499064.576,345.0257216
11/6/2014,338.37,353.1,336.27,349.99,14288.79665,4939529.96,345.6925086
11/5/2014,329.96,344.17,328.8,338.38,15373.39989,5203136.773,338.4506231
11/4/2014,326.45,332.9,320,330.22,13703.07797,4480851.92,326.9960173
11/3/2014,324.23,333.99,322.74,325.5,11276.27248,3708999.245,328.9206829
11/2/2014,324.55,329,318.24,324.36,8335.416862,2697712.836,323.6446216
11/1/2014,337.99,339.47,316.61,324.7,14970.55786,4891060.617,326.7119812
10/31/2014,346.14,347.96,335.5,337.99,7525.757245,2571089.053,341.6385846
10/30/2014,336.37,352.83,332.99,346.14,14119.76519,4823949.01,341.6451298
10/29/2014,355.71,355.99,333.33,335.7,13256.25448,4558124.578,343.8470938
10/28/2014,351.03,359.5,350.09,356.96,7003.936451,2485148.155,354.821631
10/27/2014,355.19,358.65,349.21,350,9540.671678,3372977.305,353.5366711
10/26/2014,348.69,363,344.5,355.18,7916.85437,2808265.586,354.7198742
10/25/2014,358.78,359.1,341.22,348.69,11095.79914,3868670.429,348.6608203
10/24/2014,356.81,363.71,344.34,358.86,15639.50452,5565360.678,355.8527492
10/23/2014,382.05,384.55,352.4,357.18,21058.44057,7714260.504,366.3262947
10/22/2014,385.79,388.87,380,382.04,8315.650196,3194707.828,384.1801606
10/21/2014,381,393.55,378.98,385.81,7953.32305,3078104.388,387.0211695
10/20/2014,389.06,390.65,376.2,381.21,12081.79942,4614453.834,381.9343189
10/19/2014,390.59,394.25,385,387.53,3242.37368,1262682.954,389.4316566
10/18/2014,383.2,397.29,377,390.58,7074.825428,2746148.309,388.1577485
10/17/2014,384.19,386,370.96,383.65,10507.82629,3989422.005,379.6619677
10/16/2014,394.52,399,370.1,383.95,22776.51542,8706162.336,382.2429452
10/15/2014,402.01,404.32,385.92,394.52,19147.69042,7537826.812,393.6676772
10/14/2014,392.99,417.99,390.48,403.38,24822.16246,10060958.36,405.3215902
10/13/2014,378.48,405,368.07,392.6,26083.74636,10034403.05,384.6994568
10/12/2014,362.77,383.6,354.71,378.11,14250.47171,5236990.633,367.4959495
10/11/2014,360.85,368.06,352.1,362,9973.268706,3594481.701,360.4115969
10/10/2014,364.01,380.08,351.1,360.89,20543.27564,7440721.953,362.1974453
10/9/2014,355.73,395.55,349,364.01,47817.25005,17652425.76,369.1643861
10/8/2014,334.8,359,326.93,355.73,28614.83107,9820002.281,343.1787613
10/7/2014,328.56,336.99,312.37,334.8,22961.89001,7504310.028,326.8158685
10/6/2014,322.82,347,295.89,328.59,69537.66217,21937271.11,315.4732331
10/5/2014,326.24,339.43,275,323.52,61726.37161,18876496.11,305.8092614
10/4/2014,358.71,365.07,322.04,326.21,28981.80407,9853710.279,339.9964425
10/3/2014,376.29,378.11,353.75,358.74,20408.97505,7433824.478,364.2429107
10/2/2014,384.85,385.82,372,374.68,10414.19712,3931402.937,377.5041792
10/1/2014,389.56,393.79,377.01,384.86,13037.59845,5010051.915,384.2772068
9/30/2014,374.17,397.75,371.8,391.09,14289.9593,5491849.491,384.3152648
9/29/2014,375.35,386.03,365.2,374.2,20026.50713,7549530.106,376.9768765
9/28/2014,399.16,403.99,368.9,375.35,16139.76493,6202488.22,384.2985476
9/27/2014,405.08,408.99,396.57,401.77,5472.599793,2200884.45,402.1643338
9/26/2014,410,414.35,396.53,403.57,9921.116995,4017440.74,404.9383494
9/25/2014,423.57,423.9,400,408.76,15016.86905,6175837.425,411.2599905
9/24/2014,440.85,441.78,418.83,423.68,14141.19893,6065026.304,428.8905302
9/23/2014,399.77,452.67,393.6,438.97,26999.29385,11528951.84,427.0093842
9/22/2014,400.77,409.38,396.26,400.07,10803.01758,4343178.862,402.0338604
9/21/2014,410.92,413.53,390,399.55,14182.71565,5699758.879,401.8806426
9/20/2014,395.86,431.11,390,408.76,19916.52493,8244622.528,413.9588886
9/19/2014,426.62,429,378.78,395.86,29732.72036,11879961.74,399.55852
9/18/2014,452.99,452.99,407.94,425,22063.88469,9472956.02,429.3421649
9/17/2014,463.48,465.57,443.57,452.09,12477.77438,5662482.544,453.8054923
9/16/2014,469.47,473.69,462,462.02,5948.759001,2784518.138,468.0838706
9/15/2014,475.47,479.62,467.76,469.47,6221.850475,2950421.248,474.2031748
9/14/2014,477.99,481.58,473.59,475.49,3884.676527,1854630.018,477.4219951
9/13/2014,473.08,480.13,467.43,477.98,5828.263649,2778187.229,476.6749406
9/12/2014,477.43,478,462,474.62,6097.711571,2866018.951,470.0154997
9/11/2014,477.78,480,465,475.9,7936.728594,3760607.145,473.8233266
9/10/2014,473.34,492,473.32,476.57,11509.59447,5550004.169,482.2067521
9/9/2014,468.32,476.4,459.18,473.2,9121.831258,4264939.065,467.5529446
9/8/2014,477.4,478.39,456.3,468.33,14567.96158,6827728.892,468.6811435
9/7/2014,479.99,483,474.95,475.43,2858.651753,1370027.765,479.256616
9/6/2014,477.65,485,477.16,479.78,2770.796274,1332763.994,481.0039651
9/5/2014,489.61,489.96,473.03,477.65,5212.434952,2511864.727,481.8985273
9/4/2014,474.86,497,471.04,487.43,10793.60319,5233389.192,484.8602549
9/3/2014,474.5,477.99,471,474.89,4742.884461,2252298.522,474.8794833
9/2/2014,475.89,484.61,470.42,474.5,7333.51314,3501415.215,477.4540044
9/1/2014,479.01,490,472.01,474.54,9091.871941,4362828.501,479.8603115
8/31/2014,501.49,504.75,473.33,479.04,11289.83524,5492151.208,486.4686767
8/30/2014,509.3,509.42,498.13,500.85,4403.402257,2214785.408,502.9714022
8/29/2014,506.94,514.98,501.25,509.3,7246.606617,3681889.824,508.0846827
8/28/2014,511.87,514.98,505.93,506,7119.023517,3631916.404,510.1705866
8/27/2014,514.4,523.09,510,511.87,7791.964688,4021494.046,516.1078376
8/26/2014,503.74,516,502.27,512.18,6716.160268,3422247.49,509.5541729
8/25/2014,507.84,508.46,496.79,503.82,5773.916277,2902768.565,502.73825
8/24/2014,496.96,515.95,495.02,507.85,5765.35732,2911002.83,504.9128212
8/23/2014,514.65,514.69,487,497,8432.276517,4222668.932,500.7744853
8/22/2014,519.29,528,500.01,514.65,15393.04567,7918280.9,514.4063799
8/21/2014,516.39,534.14,510,519.28,14187.29752,7396159.406,521.3226408
8/20/2014,491.98,527.01,466,516.39,19220.07652,9590674.739,498.9925366
8/19/2014,474.74,493.98,453.01,491.98,17807.05683,8544405.412,479.8325458
8/18/2014,498,510,442,475.22,28851.03396,13562442.43,470.085143
8/17/2014,523.47,524.8,485.39,496.86,10314.49246,5174328.705,501.6561627
